input_image,bone_mask_image,TP,TN,FP,FN,recall,precision,FPR,FNR,PWC,Jaccard,Dice
dataset\inputs\input01502.dcm,dataset\bone_masks\mask01502.dcm,3742,257315,8,152,0.9609655880842322,0.9978666666666667,3.1089331307345246e-05,0.03903441191576785,0.06125175620269738,0.9589953869810354,0.9790685504971219
dataset\inputs\input01503.dcm,dataset\bone_masks\mask01503.dcm,2820,258414,23,106,0.963773069036227,0.9919099542736546,8.899654461242005e-05,0.036226930963773066,0.04935664191182378,0.9562563580874874,0.9776391055642226
dataset\inputs\input01504.dcm,dataset\bone_masks\mask01504.dcm,4080,257134,687,243,0.9437890353920888,0.8558842039018251,0.0026646394203730496,0.056210964607911175,0.354766845703125,0.8143712574850299,0.8976897689768977
dataset\inputs\input01505.dcm,dataset\bone_masks\mask01505.dcm,2010,258914,241,180,0.9178082191780822,0.8929364726788094,0.0009299453994713588,0.0821917808219178,0.16108974726893568,0.8268202385849445,0.9052015311866697
dataset\inputs\input01506.dcm,dataset\bone_masks\mask01506.dcm,1879,259971,51,243,0.8854853911404336,0.9735751295336788,0.00019613724992500635,0.11451460885956645,0.112152099609375,0.8647031753336399,0.9274432379072063
dataset\inputs\input01507.dcm,dataset\bone_masks\mask01507.dcm,12704,247806,1203,431,0.9671869052150742,0.913496800172575,0.004831150681300676,0.03281309478492577,0.623321533203125,0.8860371041986329,0.9395754751867466
dataset\inputs\input01508.dcm,dataset\bone_masks\mask01508.dcm,12595,248304,485,760,0.943092474728566,0.9629204892966361,0.0019494431023879674,0.05690752527143392,0.4749298095703125,0.910043352601156,0.9529033478343105
dataset\inputs\input01509.dcm,dataset\bone_masks\mask01509.dcm,9875,249205,705,58,0.9941608778818081,0.9333648393194707,0.0028210155656036174,0.0058391221181918855,0.29363885115242666,0.9282759917277683,0.9628040754643397
dataset\inputs\input01510.dcm,dataset\bone_masks\mask01510.dcm,736,260943,2,113,0.866902237926973,0.997289972899729,7.664450363103335e-06,0.1330977620730271,0.043927668319365606,0.864864864864865,0.927536231884058
dataset\inputs\input01511.dcm,dataset\bone_masks\mask01511.dcm,1419,260506,7,212,0.8700183936235438,0.9950911640953717,2.6870060227320708e-05,0.12998160637645617,0.0835418701171875,0.8663003663003662,0.9283611383709519
dataset\inputs\input01512.dcm,dataset\bone_masks\mask01512.dcm,1251,260444,29,35,0.9727838258164853,0.97734375,0.00011133591581469096,0.027216174183514776,0.02444997115667465,0.9513307984790873,0.9750584567420109
dataset\inputs\input01513.dcm,dataset\bone_masks\mask01513.dcm,3164,258281,578,121,0.963165905631659,0.8455371459112774,0.002232875812701123,0.036834094368340946,0.2666473388671875,0.819052549831737,0.9005265404866942
dataset\inputs\input01514.dcm,dataset\bone_masks\mask01514.dcm,3598,258026,30,2,0.9994444444444445,0.9917309812568909,0.00011625383637660042,0.0005555555555555556,0.01222979790258966,0.9911845730027548,0.9955727725511898
dataset\inputs\input01515.dcm,dataset\bone_masks\mask01515.dcm,3242,258510,0,8,0.9975384615384615,1.0,0.0,0.0024615384615384616,0.003056234718826406,0.9975384615384617,0.9987677141096735
dataset\inputs\input01516.dcm,dataset\bone_masks\mask01516.dcm,3768,257907,0,14,0.9962982548915917,1.0,0.0,0.0037017451084082496,0.005349861858924143,0.9962982548915915,0.9981456953642384
dataset\inputs\input01517.dcm,dataset\bone_masks\mask01517.dcm,3865,258172,0,107,0.9730614300100705,1.0,0.0,0.026938569989929505,0.0408172607421875,0.9730614300100705,0.9863468163838204
dataset\inputs\input01518.dcm,dataset\bone_masks\mask01518.dcm,3500,258159,2,13,0.9962994591517221,0.9994288977727013,7.747103551659623e-06,0.003700540848277825,0.005732323425330755,0.995732574679943,0.9978617248752673
dataset\inputs\input01519.dcm,dataset\bone_masks\mask01519.dcm,3743,258251,34,116,0.9699403990671158,0.990998146677257,0.00013163753218344078,0.030059600932884168,0.057220458984375,0.9614693038787568,0.9803562074384494
dataset\inputs\input01520.dcm,dataset\bone_masks\mask01520.dcm,13474,246820,1629,221,0.9838627236217597,0.892140634311064,0.006556677628004138,0.016137276378240233,0.705718994140625,0.8792743409031585,0.9357594277380373
dataset\inputs\input01521.dcm,dataset\bone_masks\mask01521.dcm,2851,258712,23,17,0.9940725244072525,0.9919972164231037,8.889404216669565e-05,0.005927475592747559,0.015290344529688115,0.9861639571082671,0.9930337861372344
dataset\inputs\input01522.dcm,dataset\bone_masks\mask01522.dcm,3541,257851,34,25,0.99298934380258,0.9904895104895105,0.00013184171239118212,0.007010656197420078,0.0225663699890228,0.9836111111111111,0.9917378518414788
dataset\inputs\input01523.dcm,dataset\bone_masks\mask01523.dcm,4844,256105,191,53,0.9891770471717378,0.9620655412115193,0.0007452320754128039,0.010822952828262202,0.09341751118904412,0.9520440251572327,0.9754329440193314
dataset\inputs\input01524.dcm,dataset\bone_masks\mask01524.dcm,4086,257784,115,159,0.9625441696113074,0.9726255653415853,0.00044591099616516543,0.03745583038869258,0.104522705078125,0.9371559633027523,0.9675586076249112
dataset\inputs\input01525.dcm,dataset\bone_masks\mask01525.dcm,2907,258405,88,68,0.9771428571428571,0.9706176961602672,0.00034043475065088805,0.022857142857142857,0.05966313277341778,0.9490695396669931,0.9738693467336683
dataset\inputs\input01526.dcm,dataset\bone_masks\mask01526.dcm,2392,258987,76,12,0.9950083194675541,0.9692058346839546,0.00029336493439819657,0.004991680532445923,0.03365625490023598,0.964516129032258,0.9819376026272578
dataset\inputs\input01527.dcm,dataset\bone_masks\mask01527.dcm,2530,258635,204,15,0.9941060903732809,0.9253840526700805,0.0007881347092207897,0.005893909626719057,0.08378477642089799,0.9203346671516917,0.9585148702405759
dataset\inputs\input01528.dcm,dataset\bone_masks\mask01528.dcm,3017,258477,227,423,0.8770348837209302,0.9300246609124537,0.0008774506772218442,0.12296511627906977,0.247955322265625,0.8227433869648215,0.9027528426092161
dataset\inputs\input01529.dcm,dataset\bone_masks\mask01529.dcm,2833,258689,193,429,0.8684855916615574,0.9362194315928619,0.00074551339992738,0.13151440833844266,0.237274169921875,0.8199710564399421,0.9010814249363868
dataset\inputs\input01530.dcm,dataset\bone_masks\mask01530.dcm,2807,258909,77,351,0.8888537048765042,0.9733009708737864,0.00029731336829017787,0.11114629512349589,0.16326904296875,0.8676970633693972,0.9291625289639193
dataset\inputs\input01531.dcm,dataset\bone_masks\mask01531.dcm,13398,247761,645,340,0.9752511282573882,0.9540696432386242,0.002596555638752687,0.024748871742611735,0.3757476806640625,0.9315163734964889,0.9645441128829055
dataset\inputs\input01532.dcm,dataset\bone_masks\mask01532.dcm,3020,258528,449,147,0.9535838332807073,0.8705678869991352,0.0017337446954748877,0.046416166719292704,0.22735595703125,0.8351769911504425,0.9101868595539482
dataset\inputs\input01533.dcm,dataset\bone_masks\mask01533.dcm,2227,259168,124,55,0.9758983347940403,0.9472564866014462,0.0004782253212594295,0.024101665205959685,0.06843187778601849,0.9256026600166252,0.9613641269156055
dataset\inputs\input01534.dcm,dataset\bone_masks\mask01534.dcm,3176,258532,288,148,0.9554753309265944,0.9168591224018475,0.0011127424464879067,0.044524669073405534,0.16632080078125,0.8792912513842746,0.9357690041249264
dataset\inputs\input01535.dcm,dataset\bone_masks\mask01535.dcm,3337,258403,317,87,0.9745911214953271,0.9132457580733443,0.0012252628324056895,0.025408878504672897,0.15411376953125,0.8920074846297783,0.9429217293020627
dataset\inputs\input01536.dcm,dataset\bone_masks\mask01536.dcm,3444,258265,350,85,0.9759138566166052,0.9077490774907749,0.0013533631073216945,0.02408614338339473,0.1659393310546875,0.8878576952822892,0.9405981155264236
dataset\inputs\input01537.dcm,dataset\bone_masks\mask01537.dcm,2868,258531,167,20,0.9930747922437673,0.9449752883031302,0.0006455403598017766,0.006925207756232687,0.07148700618534631,0.9387888707037643,0.9684281614046936
dataset\inputs\input01538.dcm,dataset\bone_masks\mask01538.dcm,3193,258353,38,10,0.9968779269434904,0.9882389353141442,0.0001470639457256638,0.0031220730565095223,0.018349044702860157,0.9851897562480716,0.9925396331986323
dataset\inputs\input01539.dcm,dataset\bone_masks\mask01539.dcm,4620,256809,2,13,0.9971940427368875,0.9995672868887927,7.787828402988969e-06,0.002805957263112454,0.005737366319364758,0.9967637540453074,0.9983792544570502
dataset\inputs\input01540.dcm,dataset\bone_masks\mask01540.dcm,3966,258055,19,104,0.9744471744471744,0.9952321204516938,7.362229438068151e-05,0.025552825552825554,0.0469207763671875,0.9699192956713133,0.984729981378026
dataset\inputs\input01541.dcm,dataset\bone_masks\mask01541.dcm,3952,258058,19,115,0.9717236292107204,0.9952153110047847,7.362143856290952e-05,0.028276370789279567,0.051116943359375,0.9672050905531083,0.9833291863647674
dataset\inputs\input01542.dcm,dataset\bone_masks\mask01542.dcm,12653,246065,367,189,0.9852826662513627,0.9718125960061444,0.0014892546422542528,0.014717333748637283,0.21444495012997833,0.957907487319252,0.9785012760034026
dataset\inputs\input01543.dcm,dataset\bone_masks\mask01543.dcm,3971,257584,1,18,0.995487590874906,0.9997482376636455,3.882213638216511e-06,0.004512409125094008,0.007263718871141627,0.9952380952380953,0.9976133651551312
dataset\inputs\input01544.dcm,dataset\bone_masks\mask01544.dcm,3184,258396,8,40,0.9875930521091811,0.9974937343358395,3.095927307626817e-05,0.01240694789081886,0.018346660143409726,0.9851485148514852,0.9925187032418953
dataset\inputs\input01545.dcm,dataset\bone_masks\mask01545.dcm,2306,259571,36,231,0.9089475758770201,0.9846285226302306,0.0001386711452310608,0.0910524241229799,0.1018524169921875,0.8962300816167899,0.9452756712441074
dataset\inputs\input01546.dcm,dataset\bone_masks\mask01546.dcm,1479,260369,19,277,0.842255125284738,0.9873164218958611,7.29680323209979e-05,0.15774487471526197,0.1129150390625,0.8332394366197183,0.9090350338045482
dataset\inputs\input01547.dcm,dataset\bone_masks\mask01547.dcm,1312,259956,8,323,0.8024464831804281,0.9939393939393939,3.077349171423735e-05,0.19755351681957187,0.12652953566336264,0.7985392574558734,0.8879864636209814
dataset\inputs\input01548.dcm,dataset\bone_masks\mask01548.dcm,1088,260691,2,16,0.9855072463768116,0.998165137614679,7.671859236726725e-06,0.014492753623188406,0.006875556251599522,0.9837251356238699,0.99179580674567
dataset\inputs\input01549.dcm,dataset\bone_masks\mask01549.dcm,1093,260884,48,119,0.9018151815181518,0.957931638913234,0.00018395597320374656,0.09818481848184818,0.0637054443359375,0.8674603174603175,0.9290267743306417
dataset\inputs\input01550.dcm,dataset\bone_masks\mask01550.dcm,1597,260403,14,130,0.9247249565720903,0.9913097454996896,5.375993118728808e-05,0.07527504342790967,0.054931640625,0.9172889144170017,0.956860395446375
dataset\inputs\input01551.dcm,dataset\bone_masks\mask01551.dcm,2198,259337,22,57,0.9747228381374723,0.9900900900900901,8.48245096564993e-05,0.025277161862527715,0.030197160702408892,0.9653052261747916,0.9823463687150839
dataset\inputs\input01552.dcm,dataset\bone_masks\mask01552.dcm,3464,258524,17,139,0.961421038023869,0.9951163458776213,6.575359420749513e-05,0.038578961976131004,0.05950927734375,0.9569060773480662,0.9779785431959345
dataset\inputs\input01553.dcm,dataset\bone_masks\mask01553.dcm,13351,247617,764,412,0.9700646661338371,0.9458731845554375,0.0030759196556902502,0.0299353338661629,0.4486083984375,0.9190472912507744,0.9578161991534543
dataset\inputs\input01554.dcm,dataset\bone_masks\mask01554.dcm,3587,258433,9,115,0.9689357104267964,0.9974972191323693,3.482406110461922e-05,0.031064289573203674,0.04730224609375,0.9665858259229316,0.9830090435735818
dataset\inputs\input01555.dcm,dataset\bone_masks\mask01555.dcm,3593,258434,9,108,0.970818697649284,0.9975013881177124,3.482392635900373e-05,0.02918130235071602,0.0446319580078125,0.9684636118598384,0.9839791866356292
dataset\inputs\input01556.dcm,dataset\bone_masks\mask01556.dcm,3576,258460,4,104,0.9717391304347827,0.9988826815642458,1.547604308530395e-05,0.02826086956521739,0.04119873046875,0.9706840390879479,0.9851239669421488
dataset\inputs\input01557.dcm,dataset\bone_masks\mask01557.dcm,2364,259360,1,14,0.9941126997476871,0.9995771670190274,3.85562979784933e-06,0.005887300252312868,0.005730899865896943,0.9936948297604035,0.9968374446552815
dataset\inputs\input01558.dcm,dataset\bone_masks\mask01558.dcm,4347,256955,12,23,0.9947368421052631,0.9972470750172058,4.6698603322605626e-05,0.005263157894736842,0.013392669235508175,0.9920127795527157,0.9959903769045709
dataset\inputs\input01559.dcm,dataset\bone_masks\mask01559.dcm,3488,258458,20,178,0.9514457174031642,0.9942987457240593,7.737602426512122e-05,0.048554282596835786,0.075531005859375,0.9462832338578404,0.9724003345413995
dataset\inputs\input01560.dcm,dataset\bone_masks\mask01560.dcm,3480,258425,32,207,0.9438567941415785,0.9908883826879271,0.0001238116978839807,0.05614320585842148,0.0911712646484375,0.9357354127453618,0.9668009445756355
dataset\inputs\input01561.dcm,dataset\bone_masks\mask01561.dcm,4715,256025,37,101,0.9790282392026578,0.9922138047138047,0.0001444962548132874,0.02097176079734219,0.05289828962196889,0.9715639810426542,0.9855769230769231
dataset\inputs\input01562.dcm,dataset\bone_masks\mask01562.dcm,2691,258730,25,21,0.9922566371681416,0.9907952871870398,9.661649050259898e-05,0.007743362831858407,0.01759304233421426,0.9831932773109244,0.9915254237288136
dataset\inputs\input01563.dcm,dataset\bone_masks\mask01563.dcm,2668,258778,35,13,0.9951510630361805,0.9870514243433223,0.00013523277424240667,0.00484893696381947,0.01835606170696077,0.9823269513991164,0.9910846953937593
dataset\inputs\input01564.dcm,dataset\bone_masks\mask01564.dcm,13502,247774,513,355,0.9743811791874143,0.963396361041741,0.0020661573098873483,0.025618820812585697,0.33111572265625,0.9395963813500348,0.9688576349024111
dataset\inputs\input01565.dcm,dataset\bone_masks\mask01565.dcm,3644,258137,155,208,0.9460020768431984,0.959199789418268,0.000600096015362458,0.05399792315680166,0.1384735107421875,0.9094085350636386,0.952555221539668
dataset\inputs\input01566.dcm,dataset\bone_masks\mask01566.dcm,3477,258289,143,235,0.9366918103448276,0.9604972375690608,0.0005533370480435859,0.06330818965517242,0.144195556640625,0.9019455252918287,0.9484451718494271
dataset\inputs\input01567.dcm,dataset\bone_masks\mask01567.dcm,3435,258307,240,162,0.9549624687239366,0.9346938775510204,0.0009282644934963469,0.045037531276063386,0.153350830078125,0.8952306489444879,0.9447194719471947
dataset\inputs\input01568.dcm,dataset\bone_masks\mask01568.dcm,1984,259348,88,66,0.9678048780487805,0.9575289575289575,0.00033919733575910825,0.03219512195121951,0.058894166418087396,0.9279700654817586,0.9626394953905871
dataset\inputs\input01569.dcm,dataset\bone_masks\mask01569.dcm,3036,258549,205,354,0.8955752212389381,0.9367479173094724,0.0007922582839299103,0.10442477876106195,0.2132415771484375,0.8445062586926287,0.9156989895943297
dataset\inputs\input01570.dcm,dataset\bone_masks\mask01570.dcm,3116,258534,138,356,0.8974654377880185,0.9575906576521205,0.0005334941547596956,0.10253456221198157,0.188446044921875,0.863157894736842,0.9265536723163842
dataset\inputs\input01571.dcm,dataset\bone_masks\mask01571.dcm,3738,256686,99,230,0.9420362903225806,0.9741985926505082,0.00038553653834920264,0.05796370967741935,0.1261730449889359,0.919104991394148,0.957847533632287
dataset\inputs\input01572.dcm,dataset\bone_masks\mask01572.dcm,3366,257235,175,231,0.9357798165137615,0.9505789325049421,0.0006798492677052173,0.06422018348623854,0.1555513836793649,0.8923647932131493,0.9431213224992995
dataset\inputs\input01573.dcm,dataset\bone_masks\mask01573.dcm,3430,258108,268,338,0.9102972399150743,0.9275283937263386,0.0010372480416137723,0.08970276008492568,0.231170654296875,0.8498513379583745,0.9188320385748727
dataset\inputs\input01574.dcm,dataset\bone_masks\mask01574.dcm,3448,257050,139,258,0.9303831624392876,0.9612489545581265,0.0005404585732671304,0.06961683756071235,0.1521684969048851,0.8967490247074124,0.9455642396818867
dataset\inputs\input01575.dcm,dataset\bone_masks\mask01575.dcm,13018,247685,535,906,0.9349324906636024,0.9605253449420792,0.0021553460639755057,0.06506750933639759,0.5496978759765625,0.9003388892731171,0.9475561378607563
dataset\inputs\input01576.dcm,dataset\bone_masks\mask01576.dcm,3500,257805,196,643,0.8447984552256819,0.946969696969697,0.0007596869779574498,0.15520154477431813,0.3200531005859375,0.806637474072367,0.8929710422247735
dataset\inputs\input01577.dcm,dataset\bone_masks\mask01577.dcm,2306,258799,73,226,0.9107424960505529,0.9693148381672971,0.00028199264501375194,0.08925750394944708,0.11438233538889994,0.8852207293666028,0.9391162695988597
dataset\inputs\input01578.dcm,dataset\bone_masks\mask01578.dcm,3434,257349,75,251,0.9318860244233379,0.9786263892846965,0.00029134812604885324,0.06811397557666214,0.12485207327208177,0.9132978723404256,0.9546844592716153
dataset\inputs\input01579.dcm,dataset\bone_masks\mask01579.dcm,4298,257367,38,441,0.9069423929098966,0.9912361623616236,0.0001476272799673666,0.0930576070901034,0.1827239990234375,0.8997278626753192,0.9472176308539945
dataset\inputs\input01580.dcm,dataset\bone_masks\mask01580.dcm,5217,255073,55,362,0.9351138196809464,0.9895675265553869,0.0002155780627763319,0.06488618031905359,0.15994967530599485,0.9259850905218316,0.961570362178601
